Institute Code,College,Course Code,Course,Status,Category,Cutoff Rank,Score
1012,"Government College of Engineering,Yavatmal",101229310,Electrical Engineering,,EWS,80470,62.3996115
1012,"Government College of Engineering,Yavatmal",101229310,Electrical Engineering,,EWS,82248,61.2935921
1012,"Government College of Engineering,Yavatmal",101229310,Electrical Engineering,,EWS,80510,61.6881259
1012,"Government College of Engineering,Yavatmal",101229310,Electrical Engineering,,EWS,78055,63.6910141
1012,"Government College of Engineering,Yavatmal",101229310,Electrical Engineering,,EWS,136539,11.2906846
1012,"Government College of Engineering,Yavatmal",101229310,Electrical Engineering,,EWS,74433,65.9622938
1012,"Government College of Engineering,Yavatmal",101229310,Electrical Engineering,,EWS,64063,71.6354089
1012,"Government College of Engineering,Yavatmal",101229310,Electrical Engineering,,EWS,66750,70.2813361
1012,"Government College of Engineering,Yavatmal",101229310,Electrical Engineering,,EWS,68446,69.3042857
1012,"Government College of Engineering,Yavatmal",101229310,Electrical Engineering,,EWS,68856,69.2172491
1012,"Government College of Engineering,Yavatmal",101229310,Electrical Engineering,,EWS,132632,16.3662375
1012,"Government College of Engineering,Yavatmal",101229310,Electrical Engineering,,EWS,121462,29.3464077
1012,"Government College of Engineering,Yavatmal",101229310,Electrical Engineering,,EWS,59637,73.6426530
1012,"Government College of Engineering,Yavatmal",101229310,Electrical Engineering,,EWS,77027,64.2666767
1012,"Government College of Engineering,Yavatmal",101229310,Electrical Engineering,,EWS,79823,62.4868401
1012,"Government College of Engineering,Yavatmal",101229310,Electrical Engineering,,EWS,62352,72.6119403
1012,"Government College of Engineering,Yavatmal",101229310,Electrical Engineering,,EWS,67703,69.6572694
1012,"Government College of Engineering,Yavatmal",101229310,Electrical Engineering,,EWS,70293,68.3823818
1012,"Government College of Engineering,Yavatmal",101229310,Electrical Engineering,,EWS,136069,11.6574699
1012,"Government College of Engineering,Yavatmal",101229310,Electrical Engineering,,EWS,85978,58.7124464
1012,"Government College of Engineering,Yavatmal",101229310,Electrical Engineering,,EWS,69027,69.0354573
1012,"Government College of Engineering,Yavatmal",101229310,Electrical Engineering,,EWS,54035,76.7693871
1012,"Government College of Engineering,Yavatmal",101229310,Electrical Engineering,,EWS,77226,64.2666767
1012,"Government College of Engineering,Yavatmal",101237210,Electronics and Telecommunication Engg,,EWS,48301,79.5863208
1012,"Government College of Engineering,Yavatmal",101237210,Electronics and Telecommunication Engg,,EWS,76557,64.4512569
1012,"Government College of Engineering,Yavatmal",101237210,Electronics and Telecommunication Engg,,EWS,63812,71.6671025
1012,"Government College of Engineering,Yavatmal",101237210,Electronics and Telecommunication Engg,,EWS,61377,73.2522683
1012,"Government College of Engineering,Yavatmal",101237210,Electronics and Telecommunication Engg,,EWS,72438,66.9527897
1012,"Government College of Engineering,Yavatmal",101237210,Electronics and Telecommunication Engg,,EWS,64496,71.4000828
1012,"Government College of Engineering,Yavatmal",101237210,Electronics and Telecommunication Engg,,EWS,52485,77.4241933
1012,"Government College of Engineering,Yavatmal",101237210,Electronics and Telecommunication Engg,,EWS,48581,79.5208170
1012,"Government College of Engineering,Yavatmal",101237210,Electronics and Telecommunication Engg,,EWS,54145,76.7693871
1012,"Government College of Engineering,Yavatmal",101237210,Electronics and Telecommunication Engg,,EWS,87291,58.0840122
1012,"Government College of Engineering,Yavatmal",101237210,Electronics and Telecommunication Engg,,EWS,50328,78.4065273
1012,"Government College of Engineering,Yavatmal",101237210,Electronics and Telecommunication Engg,,EWS,101207,47.3870980
1012,"Government College of Engineering,Yavatmal",101237210,Electronics and Telecommunication Engg,,EWS,36306,85.1488129
1012,"Government College of Engineering,Yavatmal",101237210,Electronics and Telecommunication Engg,,EWS,49474,78.8754662
1012,"Government College of Engineering,Yavatmal",101237210,Electronics and Telecommunication Engg,,EWS,49149,79.2648162
1012,"Government College of Engineering,Yavatmal",101237210,Electronics and Telecommunication Engg,,EWS,38766,83.8780770
1012,"Government College of Engineering,Yavatmal",101237210,Electronics and Telecommunication Engg,,EWS,36110,85.1537884
1012,"Government College of Engineering,Yavatmal",101237210,Electronics and Telecommunication Engg,,EWS,59896,73.6426530
1012,"Government College of Engineering,Yavatmal",101237210,Electronics and Telecommunication Engg,,EWS,90911,55.4490884
1012,"Government College of Engineering,Yavatmal",101237210,Electronics and Telecommunication Engg,,EWS,64668,71.3590844
1012,"Government College of Engineering,Yavatmal",101237210,Electronics and Telecommunication Engg,,EWS,37622,84.3950599
1012,"Government College of Engineering,Yavatmal",101237210,Electronics and Telecommunication Engg,,EWS,99586,49.2213366
1012,"Government College of Engineering,Yavatmal",101237210,Electronics and Telecommunication Engg,,EWS,34209,85.9227307
1012,"Government College of Engineering,Yavatmal",101237210,Electronics and Telecommunication Engg,,EWS,105314,44.4766130
1012,"Government College of Engineering,Yavatmal",101237210,Electronics and Telecommunication Engg,,EWS,52999,77.0079706
1012,"Government College of Engineering,Yavatmal",101261210,Mechanical Engineering,,EWS,80361,62.3996115
1012,"Government College of Engineering,Yavatmal",101261210,Mechanical Engineering,,EWS,112853,37.7324111
1012,"Government College of Engineering,Yavatmal",101261210,Mechanical Engineering,,EWS,102627,46.4534231
1012,"Government College of Engineering,Yavatmal",101261210,Mechanical Engineering,,EWS,140543,5.0035420
1012,"Government College of Engineering,Yavatmal",101261210,Mechanical Engineering,,EWS,85464,58.7429854
1012,"Government College of Engineering,Yavatmal",101261210,Mechanical Engineering,,EWS,89267,56.6563970
1012,"Government College of Engineering,Yavatmal",101261210,Mechanical Engineering,,EWS,93781,53.1660451
1012,"Government College of Engineering,Yavatmal",101261210,Mechanical Engineering,,EWS,112711,38.8357386
1012,"Government College of Engineering,Yavatmal",101261210,Mechanical Engineering,,EWS,107714,42.5955447
1012,"Government College of Engineering,Yavatmal",101261210,Mechanical Engineering,,EWS,109381,41.0926455
1012,"Government College of Engineering,Yavatmal",101261210,Mechanical Engineering,,EWS,98438,49.6143282
1012,"Government College of Engineering,Yavatmal",101261210,Mechanical Engineering,,EWS,142112,2.3315484
1012,"Government College of Engineering,Yavatmal",101261210,Mechanical Engineering,,EWS,127867,22.6551453
1012,"Government College of Engineering,Yavatmal",101261210,Mechanical Engineering,,EWS,129643,20.3198986
1012,"Government College of Engineering,Yavatmal",101261210,Mechanical Engineering,,EWS,61942,73.0265619
